username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
drkevinmak,7626039347975884039,https://www.tiktok.com/@drkevinmak/video/7626039347975884039,False,26500,424,6342,19900,"Sering cepet capek, gampang flu, atau rambut mulai rontok? Banyak orang langsung minum vitamin… tapi nggak tau dosis vitamin D yang tepat. Padahal, vitamin D itu bukan cuma soal minum, tapi juga: • Dosisnya cukup atau nggak • Bentuknya (D3 lebih optimal) • Dan konsistensi konsumsi Banyak yang minum vitamin D tiap hari… tapi dosisnya terlalu rendah, jadi efeknya nggak terasa. Kalau kamu ngerasa: ✔ gampang sakit ✔ badan gampang drop ✔ kurang fit terus Bisa jadi kamu bukan kurang vitamin… tapi salah pilih vitamin D. Mulai sekarang, jangan asal beli. Pahami dulu cara pilih dan dosis vitamin D yang sesuai kebutuhan tubuh kamu. #Vitam#VitaminDs#DosisVitaminDP#CaraPilihVitamina#GampangSakitKesehatan",2026-09-05T19:52:03.306266,,
aliphildan,7643075217866132757,https://www.tiktok.com/@aliphildan/video/7643075217866132757,False,1546,19,36,32,Semaleman gabisa berenti ketawa wkwkwk HBD YA SUFF!! @Bang ucup ✨👨🏽‍🦲,2026-09-02T12:08:02.519309,,
aliphildan,7635250631560695047,https://www.tiktok.com/@aliphildan/video/7635250631560695047,False,1.5M,14.8K,325K,45.3K,SAAHHH!! pasangan kuaci kita 🌻✨ @Arrofi ramadhan @annsekar🌻,2026-09-02T12:31:53.760295,,
ikhsanqthii,7662528970956770581,https://www.tiktok.com/@ikhsanqthii/video/7662528970956770581,False,3808,47,23,62,Mabuhay~~,2026-09-06T16:29:50.270685,,
itsdoktermuda,7652180882186308884,https://www.tiktok.com/@itsdoktermuda/video/7652180882186308884,False,35,11,2,2,Kok bisa percaya gula psir keluar dari puser?😭😭,2026-09-06T20:24:24.194000,,
dokter.harmonospanak,7641637911921806612,https://www.tiktok.com/@dokter.harmonospanak/video/7641637911921806612,False,213,6,20,17,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.AAlamat :Jl. Airlangga 33 Apotek Diandra Mojosari Mojokerto,2026-09-03T16:30:53.844866,,
aymanalts,7593897496926260498,https://www.tiktok.com/@aymanalts/video/7593897496926260498,False,4089,61,86,27,#stitch with @Kandang Santai,2026-09-05T14:13:40.843641,,
aliphildan,7636614424458956040,https://www.tiktok.com/@aliphildan/video/7636614424458956040,False,73.4K,1290,4398,2891,maaf ya belum bisaa turun nemuin dulu😭🙏🏻✨,2026-09-02T12:30:26.812622,,
tirtacipeng,7665742083717614869,https://www.tiktok.com/@tirtacipeng/video/7665742083717614869,False,13300,202,230,252,"Hari ini tidak lari pagi, karena kerjaan dari pagi padat banget. Pulang kerja, otak capek, kita lampiaskan di GBK saja. Biar pas sampe rumah sudah damai. Stress release. Dopamin booster. “Runners high” Apapun masalahku, sampe rumah harus tersenyum✊",2026-09-07T00:24:39.335583,,
dokter_ika,7668309512197098760,https://www.tiktok.com/@dokter_ika/video/7668309512197098760,False,8831,456,70,563,#belajarbersamadrika #Edukasidrika #publicwarningBPOM #stoppenyalahgunaanobatkeras #StopMerkuri,2026-09-03T19:27:02.648495,,
drkevinmak,7602790409185561874,https://www.tiktok.com/@drkevinmak/video/7602790409185561874,False,1691,90,138,484,"Nggak sering jemuran tapi berharap Vitamin D cukup? Realitanya… banyak yang defisit tanpa sadar. Kerja indoor, sunscreen tiap hari, jarang kena matahari → Vitamin D susah kebentuk. Padahal Vitamin D penting buat: ☀️ imun ☀️ energi ☀️ tulang & mood Bukan soal males jemur, tapi tubuh tetap butuh solusinya. #vitamind #rekomendasivitamind #vitamind4000 #infokesehatan",2026-09-06T10:44:05.205703,,
ikhsanqthii,7620789490285579541,https://www.tiktok.com/@ikhsanqthii/video/7620789490285579541,False,43600,268,1356,1546,Semoga kalian bisa ngerasain suatu hari nanti. Rekomen dan seru buat dicobaaa 👍👍,2026-09-06T18:15:51.150558,,
dokternadiyah,7609006418871536917,https://www.tiktok.com/@dokternadiyah/video/7609006418871536917,False,3065,68,654,793,Tiatii yaa !Makanan/minuman ini punya resiko timbul kista 😰#edukasikesehatan #kesehatanwanita #perempuansehat #kistaovarium,2026-09-04T02:26:38.582067,,
dokter_ika,7631052177062071559,https://www.tiktok.com/@dokter_ika/video/7631052177062071559,False,2638,85,102,252,"Siapapun yang melakukan, selama judulnya injeksi putih, suntik putih, infus whitening belum ada jaminan keamanan jangka panjangnya.. Hati-hati, jaga tubuhmu dengan memberikan asupan yang sewajarnya #edukasidrika #belajarbersamadrika #NoInjeksiPutih❌",2026-09-03T20:47:09.228093,,
dr.ziee,7656425512948010247,https://www.tiktok.com/@dr.ziee/video/7656425512948010247,False,13500,75,506,1531,Menurutku inovasi Sunlotion dari moell ini jadi solusi yang practical untuk keseharian anak karena body lotion berSPF ini lebih lightweight dan nyaman dipakai #sunlotionanak #sunscreenanak #sunscreenbadan #bodylotionspf #moell,2026-09-05T15:19:59.663747,,
gelarsramdhani,7635769087850745095,https://www.tiktok.com/@gelarsramdhani/video/7635769087850745095,False,164,18,19,9,Olahraga Pagi Menjaga Kebugaran Jemaah Haji Kloter KJT 06 #petugashaji #haji #jemaahhaji,2026-09-06T13:47:47.182999,,
dokternadiyah,7630100171631676692,https://www.tiktok.com/@dokternadiyah/video/7630100171631676692,False,126,5,11,63,"Replying to @MamaTheo Bumil tetap boleh pakai perawatan rambut, tapi pastikan pilih protein rambut yang bebas bahan keras (seperti formaldehyde & ammonia), supaya aman untuk ibu & bayi 🤍Ingat, yang kita pakai di tubuh juga bisa berpengaruh ke si kecil ya!#haircare #bumilcare #RambutSehat #momtobe #edukasibumil",2026-09-04T02:15:31.085311,,
roozzaak,7597487109288578311,https://www.tiktok.com/@roozzaak/video/7597487109288578311,False,1142,95,457,183,Membalas @gina azriyadh #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T23:22:01.343368,,
drkevinmak,7659989614307970311,https://www.tiktok.com/@drkevinmak/video/7659989614307970311,False,354,9,20,72,"buat kamu yang haid nya deras dan menggumpal, please rutin vitamin ini! Btw yang mau nonton full nya ada di YT saya dr. kevin Mak ya 👍 #vitamin #haid #haidmenggumpal #endometriosis #kanker",2026-09-05T18:00:10.994824,,
aymanalts,7620279635191926024,https://www.tiktok.com/@aymanalts/video/7620279635191926024,False,28600,220,474,981,,2026-09-05T13:25:15.789514,,
aymanalts,7652597205039074578,https://www.tiktok.com/@aymanalts/video/7652597205039074578,False,13.5K,154,286,278,#stitch with 7651573814400191752,2026-09-03T12:38:21.688991,,
drkevinmak,7665867335445564680,https://www.tiktok.com/@drkevinmak/video/7665867335445564680,False,1282,33,92,382,"Sering blank atau gampang lupa blank atau gampang lupa? Yuk, jangan lupa penuhi kebutuhan vitamin B Complex setiap hari. #vitaminbcomplex #pelupa #fokus #kesehatanotak #healthtips",2026-09-05T17:46:59.120516,,
drrichardlee,7615226955666951432,https://www.tiktok.com/@drrichardlee/video/7615226955666951432,False,9098,94,131,437,DOWNLOAD 19: ISLAM MENOLAK SENI DAN TEKNOLOGI?! USTADZ GAK DENGER MUSIK?! Managed by Admin,2026-09-06T11:47:38.829890,,
aymanalts,7675674630610259208,https://www.tiktok.com/@aymanalts/video/7675674630610259208,False,1833,68,43,19,#stitch with 7675334268968652053 rekomendasi aku,2026-09-03T10:26:44.877999,,
bidancynthia,7647859541316554005,https://www.tiktok.com/@bidancynthia/video/7647859541316554005,False,6934,280,27,184,"Baru ditaruh kasur, eh nangis Lagi🥹 newborn lagi nyamannya digendong",2026-09-07T04:52:31.331692,,
drkevinmak,7623655541780385032,https://www.tiktok.com/@drkevinmak/video/7623655541780385032,False,59,0,6,5,Pantesan kan badan pegel tiap hari? Mending hindarin 5 hal ini deh! #infokesehatan #badanpegel #kurangminum #dehidrasi #bungkuk,2026-09-05T19:57:08.121231,,
itsdoktermuda,7652199553822723348,https://www.tiktok.com/@itsdoktermuda/video/7652199553822723348,False,73,0,4,2,"Support suami adalah kunci Baby blues bukan cuma soal hormon, tapi juga soal beban yang tiba-tiba berubah total. Kurang tidur, capek, nyusuin, pemulihan setelah melahirkan, semuanya numpuk jadi satu. Makanya suami yang hadir, bantu pekerjaan rumah, gendong bayi, atau sekadar apresiasi istri bisa ngasih efek yang jauh lebih besar dari yang banyak orang kira.",2026-09-06T20:22:41.333039,,
bidancynthia,7641086475458612500,https://www.tiktok.com/@bidancynthia/video/7641086475458612500,False,6146,296,137,547,"Mendekati HPL gerakan gemoy udah ga terlalu aktif , ada yg sama ga sih bun? cuma menggeliat aja, tpi kadang jadi ovt, untung punya doppler dirumah jd bisa langsung cek #doppler #alatdetakjantungjanin",2026-09-07T05:15:00.940323,,
aymanalts,7609598754357792018,https://www.tiktok.com/@aymanalts/video/7609598754357792018,False,6402,72,36,94,"#stitch with @dr.arfiani.forensik jadi aku, Kak Arfi dan @dr. Aditya tuh sudah bersahabat lama banget",2026-09-05T13:47:10.013141,,
itsdoktermuda,7604885706208447764,https://www.tiktok.com/@itsdoktermuda/video/7604885706208447764,False,6860,30,251,256,"Secara medis kondisi kayak gini memang ada, termasuk kasus langka, dan perbaikannya sering nggak mudah karena kelainannya sudah dari dalam kandungan. Normalnya siku bayi bisa lurus–tekuk bebas. Tapi di dunia medis, nggak semua bayi lahir dengan kondisi sesempurna itu. Cukup banyak juga bayi yang lahir dengan gangguan sendi, otot, organ, atau kondisi lain yang butuh penanganan panjang. Makanya kadang kita baru sadar… punya bayi yang lahir sehat tanpa kekurangan apa pun itu bukan hal sepele, tapi anugerah besar bgtt Buat orang tua yang anaknya sehat, jaga baik-baik, rawat, dan syukuri karena di luar sana banyak keluarga yang harus berjuang ekstra sejak hari pertama kelahiran Sehat terusss yaa",2026-09-06T21:17:24.475757,,
aliphildan,7613482907113360648,https://www.tiktok.com/@aliphildan/video/7613482907113360648,False,2876,44,40,56,izin ikutin trend🤲🏻🙏🏻,2026-09-02T14:57:42.262680,,
dionharyadi,7614110541904334100,https://www.tiktok.com/@dionharyadi/video/7614110541904334100,False,183,5,15,24,"Minum manis boleh aja, asalkan..Tahu kebutuhanmu dan tahu kegunaan minumannya. Sekarang lagi demen @Sunpride Official Store Juice ini karena rasanya enak banget dan nyegerin 👌",2026-09-03T14:58:47.753609,,
aliphildan,7636984785692298514,https://www.tiktok.com/@aliphildan/video/7636984785692298514,False,3723,175,99,67,kemana plis tinggal sehari lagiiikk ✨,2026-09-02T12:25:44.055319,,
drkevinmak,7628221405292776722,https://www.tiktok.com/@drkevinmak/video/7628221405292776722,False,5008,33,168,1105,Kalau kamu punya tanda2 ini ga? Semoga rejeki taun ini lancar selalu dan berlimpah ya aminn!! #infokesehatan #money #vitamin #dokter,2026-09-05T19:41:45.107923,,
dokternadiyah,7613062343395757333,https://www.tiktok.com/@dokternadiyah/video/7613062343395757333,False,2909,65,497,626,Demam seperti apa yang mengharuskan bumil periksa ke dokter ? #edukasikesehatan #bumildemam #tipsbumil #bumilsehat,2026-09-04T02:24:19.604689,,
dokter.harmonospanak,7640273279244143892,https://www.tiktok.com/@dokter.harmonospanak/video/7640273279244143892,False,24,0,3,5,Alamat ustad Imam Syofiidusun Pasinan Krajan RT 38 RW 10Desa Sekargadung kec. Punggingkab. Mojokerto telp.WA 0853.3533.0276,2026-09-03T16:32:57.566668,,
ikhsanqthii,7665348170565553424,https://www.tiktok.com/@ikhsanqthii/video/7665348170565553424,False,17600,249,507,1225,"Yang gak terlihat tuh belum tentu gak terjadi yaa guysss!! Di mulut, bakteri tetap aktif 24/7. Makanya perawatan mulut bukan cuma soal bersih dan wangi, tapi juga menjaga keseimbangan microbiome mulut. #pastagigimicrobiome #pastagigiprobiotik #Pepsodent #PepsodentProCare #PerlindunganMulut247",2026-09-06T16:21:42.426932,,
dokter_ika,7671475438341983506,https://www.tiktok.com/@dokter_ika/video/7671475438341983506,False,493,45,8,18,"Ada satu bentuk mencintai diri sendiri yang kadang tidak banyak orang lihat…Memilih untuk berjuang.Berjuang meninggalkan sesuatuyang pernah membuat kulitnya terluka.Berjuang melewati hari-harisaat kulitnya belum seperti yang diharapkan.Berjuang untuk sabar…ketika pulih ternyata tidak bisa instan.Hampir 8 bulan,beliau memilih untuk tetap percaya pada proses.Bukan demi menjadi lebih putih.Bukan demi menjadi sempurna.Tapi karena beliau sadar…dirinya terlalu berhargauntuk tidak dirawat dengan baik.Hari ini, kulit yang kembali sehatbukan hanya sebuah hasil.Beliau adalah bukti dari keberanian,kesabaran, dan rasa sayang kepada diri sendiri.Dan tanpa Mama Nay sadari,perjalanannya telah membuat banyak orang percaya…bahwa kulit bisa pulih.Bahwa selalu ada jalan untuk kembali.Untuk setiap orang yang hari inimasih berjuang memulihkan kulitnya,semoga kisah ini membuatmu percaya.Jangan menyerah pada dirimu sendiri 🤗DRICHA proudly presentsDRICHA INSPIRING STAR Because sometimes,the most inspiring transformationis choosing to love yourself again ❤️🤗 #KulitSehatTanpaToksik #Dricha #DRICHASkinJourneyInspiration #LifetimeDRICHABestie",2026-09-03T19:18:23.607029,,
ikhsanqthii,7622935631018118420,https://www.tiktok.com/@ikhsanqthii/video/7622935631018118420,False,30600,244,1549,3928,"BACA!! Tips dari aku yang udah umroh tapi alhamdulillah dikasih sehat sampai pulang: 1. Kebanyakan yg sakit orang tua. Jadi usahain abis umroh langsung ISTIRAHAT DULU!! Jangan paksain ngelakuin semua sunnah( insyaAllah pahala sholat di hotel tetep 100.00x). Nnti kalo udah gak terlalu capek baru ke masjid 2. BAWA VITAMIN PLEASEEE sama obat kumur dan obat2an pribadi (terutama obat warung aja deh gpp kayak paracetamol, obat batuk, diare, sembelit, asem lambung) 3. PAKE MASKERRRRE!!! Ini wajib kudu musti apalagi kalo tawaf sunnah, atau sholat di masjidil haram. Kenapa? Karena banyak yang batuk (kebanyakan kena pneumoni pas pulang), dan bakteri yg nyebabin meningitis (radang selaput otak) itu bisa menetap di hidung orang2 jadi resiko nularnya juga tinggi, apalagi kita deket2an. Apalagii obat disini mahall mahall 😭😭😭 sama kalo sakit kan gaenak ibadahnya.",2026-09-06T18:11:51.573687,,
aliphildan,7672605593873566997,https://www.tiktok.com/@aliphildan/video/7672605593873566997,False,51.8K,258,640,784,Semoga kamu juga sama yaa✨ coba tag teman2 kamu yg beginii🥺❤️ @Lulu 🤎 @Bang ucup @Acid 🔮 @Kang Rizz Kan @stevengunardilasut @fadildcky 🤏 @Wildan Wijaksono,2026-09-02T10:32:22.004002,,
tirtacipeng,7620322110224829717,https://www.tiktok.com/@tirtacipeng/video/7620322110224829717,False,16400,174,421,717,Per lontong an,2026-09-07T01:34:02.031923,,
dokteramiraobgyn,7639648699857014034,https://www.tiktok.com/@dokteramiraobgyn/video/7639648699857014034,False,719,49,89,108,siapa para bu da yang belum pernah vaksin hpv #dokterkandunganbatulicin#vaksinhpv#fyp @dokter_kandungan.batulicin,2026-09-03T23:23:12.254663,,
ikhsanqthii,7617238224552889620,https://www.tiktok.com/@ikhsanqthii/video/7617238224552889620,False,544500,3760,132200,11500,Mindset menurut gue,2026-09-06T18:26:26.338517,,
ikhsanqthii,7674823033097374996,https://www.tiktok.com/@ikhsanqthii/video/7674823033097374996,False,40200,517,2627,275,😭😭😭,2026-09-06T15:55:49.419980,,
ikhsanqthii,7592254864105803024,https://www.tiktok.com/@ikhsanqthii/video/7592254864105803024,False,10300,416,942,241,#stitch with @ayualthas MENURUT GUE ITU TOOOI MUCHH YA IBUU 🫵🫵🫵😡😡😡,2026-09-06T19:33:34.004419,,
dokter_ika,7630338992289975560,https://www.tiktok.com/@dokter_ika/video/7630338992289975560,False,489,37,3,20,Kulit mengelupas apalagi kemerahan dan perih (iritasi) harus evaluasi dan segera perbaiki dengan penggunaan moisturizer yang gentle buat kulit #belajarbersamadrika #edukasidrika #jagakulitmu,2026-09-03T20:49:45.839881,,
giapratamamd,7613974686149430548,https://www.tiktok.com/@giapratamamd/video/7613974686149430548,False,1159,42,15,74,"Cintaku ada di tasbihmu, Cintamu ada di tasbihku, Sampai akhirnya kita bersatu. ------------------------ Semangat untuk teman-teman yang sedang mencari jodoh, sungguh jalur jodoh tidak ada yang tau. Saya dapat nomer telfon istriku dari seorang bapak yang saya sembuhkan bisulnya. Saya dapat jodoh gara-gara bisul.",2026-09-06T15:06:01.909998,,
dokter_ika,7601350126132677896,https://www.tiktok.com/@dokter_ika/video/7601350126132677896,False,174,15,4,14,Kadang kesabaran butuh kepastian kan? #belajarbersamadrika #edukasidokterika,2026-09-03T22:28:45.850148,,
ikhsanqthii,7593571923716492561,https://www.tiktok.com/@ikhsanqthii/video/7593571923716492561,False,11700,160,311,158,Bawaanya mesti prduktif mulu… capek 😪,2026-09-06T19:29:29.263893,,
drkevinmak,7605242157749783826,https://www.tiktok.com/@drkevinmak/video/7605242157749783826,False,1899,3,26,121,"Kulit berminyak tuh sering salah pilih moisturizer. Takut lengket, takut berat, takut makin kilang 😅 Kalau kamu tim oily skin, coba rasain sensasi mochi texture yang: ✨ ringan ✨ cepat meresap ✨ hasilnya dry touch, bukan greasy Ini tipe moisturizer mochi untuk kulit berminyak yang nyaman dipakai pagi–malam, bahkan sebelum makeup. Kulit tetap lembap, tapi nggak bikin kilap berlebih 🙌 #SekenyalMochi #GarnierDryTouchCream #Skin #MoisturizerMochi #KulitBerminyak @Garnier Indonesia",2026-09-06T10:39:37.247013,,
drkevinmak,7668521223537691922,https://www.tiktok.com/@drkevinmak/video/7668521223537691922,False,372,24,37,76,"Kaum jompo, plis… Bukan kopi solusinya kalau kamu sering migrain. Jangan cuma diakalin pakai kafein terus, cari tahu dulu penyebabnya sebelum makin sering kambuh. Tag teman yang tiap migrain langsung cari kopi! #Migrain #SakitKepala #Kesehatan #DokterKevinMak #HealthyLifestyle",2026-09-05T17:32:06.650511,,
aymanalts,7629211703665904904,https://www.tiktok.com/@aymanalts/video/7629211703665904904,False,4602,137,302,78,#stitch with 7628932964294085908,2026-09-03T14:07:39.645984,,
itsdoktermuda,7603015346471111956,https://www.tiktok.com/@itsdoktermuda/video/7603015346471111956,False,18900,193,269,1183,Ada yg sering kaya gitu nggak? Jangan disepelein yaa #kesemutan #kebas #cepetanatasikesemutan #vitaminb #neurobionforte,2026-09-06T21:18:47.165590,,
tirtacipeng,7677580098886765844,https://www.tiktok.com/@tirtacipeng/video/7677580098886765844,False,8602,253,193,209,🙏🙏🙏🙏,2026-09-06T23:56:42.126606,,
dokter_ika,7609110719124081928,https://www.tiktok.com/@dokter_ika/video/7609110719124081928,False,5750,234,145,878,"Replying to @Adindafikri🦋 Kenyataan pahit, Tapi ini Faktanya… #belajarbersamadrika #jagakulitmu #edukasidokterika #stoppenyalahgunaansteroid",2026-09-03T22:08:31.635347,,
